id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed;card_on_dark_web
2879;1973;Mastercard;Debit;5,70057E+15;jan/21;37;YES;1;$16441;mai/05;2008;No
549;448;Mastercard;Credit;5,11466E+15;fev/21;247;YES;2;$7200;jan/20;2020;No
4633;1907;Mastercard;Debit;5,90452E+15;set/23;838;YES;1;$8342;set/07;2009;No
550;1907;Mastercard;Credit;5,87388E+15;set/21;895;YES;2;$5700;jan/20;2020;No
2660;73;Visa;Credit;4,81347E+15;mar/20;563;YES;1;$14300;abr/10;2010;No
2720;73;Visa;Debit;4,78236E+15;jun/24;12;NO;1;$17252;abr/13;2013;No
4713;73;Mastercard;Credit;5,04971E+15;jul/23;980;YES;1;$11900;set/09;2012;No
4323;1097;Mastercard;Debit;5,0648E+15;jan/22;477;YES;1;$10445;ago/10;2010;No
4324;1097;Mastercard;Debit (Prepaid);5,10137E+15;mai/11;237;YES;1;$73;ago/10;2010;No
4690;1097;Visa;Debit;4,43875E+15;mai/22;781;YES;1;$17319;set/08;2010;No
5728;1644;Visa;Credit;4,62391E+15;fev/20;314;YES;2;$9400;nov/16;2016;No
3089;1644;Discover;Credit;6,24434E+15;abr/15;414;YES;2;$8900;mai/11;2014;No
5525;1644;Mastercard;Debit;5,54348E+15;abr/21;192;YES;2;$9324;nov/08;2009;No
3867;1644;Visa;Debit;4,02373E+15;jan/24;3;YES;2;$8834;jul/08;2017;No
3001;1644;Mastercard;Debit;5,99814E+15;mai/22;174;YES;1;$8304;mai/09;2013;No
3444;1644;Visa;Credit;4,71574E+15;jul/23;643;YES;1;$10900;jun/09;2009;No
982;967;Visa;Credit;4,24919E+15;mar/14;613;YES;2;$9300;fev/00;2006;No
3118;967;Mastercard;Debit;5,50591E+15;set/12;646;YES;1;$10946;mai/12;2012;No
1570;1929;Mastercard;Debit;5,95051E+15;fev/20;729;YES;2;$24576;fev/20;2020;No
4650;1114;Visa;Credit;4,41706E+15;out/17;693;YES;2;$12500;set/07;2013;No
4246;1114;Mastercard;Debit (Prepaid);5,69446E+15;jan/24;86;YES;2;$40;ago/08;2009;No
4325;1114;Mastercard;Debit;5,62011E+15;nov/24;339;YES;2;$21408;ago/10;2015;No
1029;1087;Mastercard;Debit;5,4035E+15;fev/20;642;NO;1;$9433;fev/04;2009;No
3266;1087;Amex;Credit;3,45939E+14;nov/20;382;YES;2;$7400;jun/04;2006;No
1571;95;Mastercard;Debit;5,5385E+15;fev/20;247;YES;1;$34858;fev/20;2020;No
1848;95;Visa;Debit;4,18496E+15;fev/20;526;NO;1;$28147;fev/20;2020;No
551;1778;Mastercard;Debit;5,6403E+15;ago/22;259;YES;1;$13857;jan/20;2020;No
1572;1778;Mastercard;Debit;5,99574E+15;set/21;674;YES;2;$10236;fev/20;2020;No
3770;1031;Mastercard;Credit;5,30009E+15;abr/24;94;YES;1;$15700;jul/06;2010;No
130;1031;Mastercard;Debit;5,4384E+15;mai/21;868;YES;2;$25080;jan/07;2012;No
2565;1031;Mastercard;Debit;5,47734E+15;jun/12;801;YES;2;$31604;abr/08;2014;No
4009;1031;Mastercard;Credit;5,44519E+15;out/15;194;YES;2;$5600;jul/13;2013;No
5698;1031;Mastercard;Debit;5,17909E+15;mar/22;274;YES;1;$16220;nov/14;2014;No
3002;1031;Mastercard;Debit;5,98495E+15;nov/21;289;YES;1;$44568;mai/09;2011;No
196;1031;Mastercard;Credit;5,30153E+15;jul/12;424;YES;2;$12500;jan/09;2009;No
4714;1031;Mastercard;Credit;5,97289E+15;abr/15;441;YES;2;$12200;set/09;2009;No
1849;788;Visa;Debit;4,77161E+15;jun/21;353;YES;2;$27220;fev/20;2020;No
1573;788;Mastercard;Debit;5,10984E+15;dez/24;456;YES;2;$14303;fev/20;2020;No
3571;728;Visa;Debit;4,43435E+15;ago/20;920;YES;2;$10289;jun/13;2013;No
1174;728;Mastercard;Debit;5,20635E+15;jun/19;337;YES;2;$10618;fev/09;2009;No
3421;728;Mastercard;Debit;5,55482E+15;mai/10;894;YES;2;$10909;jun/09;2009;No
1246;1639;Visa;Debit;4,97366E+15;fev/23;703;YES;2;$31554;fev/10;2010;No
807;1587;Visa;Debit;4,60058E+15;fev/20;105;YES;1;$35148;jan/20;2020;No
3996;1587;Mastercard;Debit;5,63879E+15;fev/20;531;YES;2;$35968;jul/12;2012;No
3034;1587;Amex;Credit;3,43246E+14;jul/22;728;YES;1;$30900;mai/10;2016;No
5308;1883;Visa;Debit;4,74529E+15;dez/17;291;YES;1;$22122;out/15;2015;No
4551;1883;Mastercard;Debit;5,39156E+15;jan/23;139;YES;1;$21240;set/04;2006;No
4865;1883;Visa;Debit;4,11419E+15;jul/23;606;YES;2;$33181;set/13;2013;No
3401;1883;Visa;Credit;4,97107E+15;nov/16;354;YES;2;$13900;jun/08;2008;No
2773;712;Visa;Debit;4,89148E+15;dez/18;326;YES;2;$18316;abr/17;2017;No
3615;712;Visa;Debit;4,04743E+15;mai/24;615;YES;1;$14858;jun/16;2016;No
5506;712;Visa;Debit;4,16796E+15;out/22;954;YES;1;$21414;nov/07;2008;No
4758;712;Discover;Credit;6,44332E+15;jul/21;518;YES;1;$14900;set/10;2010;No
3804;712;Mastercard;Debit;5,40087E+15;jun/20;591;YES;1;$12992;jul/07;2015;No
4247;1414;Mastercard;Credit;5,95452E+15;fev/20;394;YES;1;$8300;ago/08;2013;No
2057;1414;Mastercard;Debit (Prepaid);5,37676E+15;abr/11;26;YES;1;$56;mar/04;2008;No
2205;1414;Visa;Debit;4,95241E+15;set/23;78;YES;2;$5283;mar/08;2010;No
2077;1414;Discover;Credit;6,66963E+15;mar/12;182;YES;2;$10600;mar/05;2008;No
552;243;Mastercard;Debit;5,79551E+15;mar/23;987;YES;1;$5158;jan/20;2020;No
4475;146;Visa;Debit;4,77892E+15;fev/21;656;YES;1;$30320;ago/18;2018;No
1143;146;Mastercard;Credit;5,89512E+15;nov/22;726;YES;1;$14200;fev/08;2011;No
2470;146;Visa;Debit;4,41751E+15;mar/21;178;YES;1;$28911;abr/04;2011;No
1574;715;Mastercard;Debit;5,09863E+15;abr/23;18;YES;2;$65185;fev/20;2020;No
6141;715;Mastercard;Debit;5,36952E+15;ago/22;597;YES;1;$36570;dez/19;2019;No
5858;1489;Mastercard;Debit;5,8154E+15;dez/06;896;YES;1;$14138;dez/06;2011;No
1850;1232;Visa;Debit;4,51547E+15;jun/20;464;YES;1;$21752;fev/20;2020;No
808;1232;Visa;Debit;4,0097E+15;jun/20;922;YES;2;$23137;jan/20;2020;No
5469;842;Visa;Debit;4,21299E+15;jan/21;884;YES;1;$32808;nov/06;2012;No
553;486;Mastercard;Debit;5,96124E+15;fev/20;108;NO;1;$29674;jan/20;2020;No
4993;763;Visa;Credit;4,00039E+15;out/21;408;YES;2;$24300;out/03;2007;No
5393;154;Visa;Debit;4,90081E+15;jan/24;23;YES;2;$17280;nov/03;2014;No
4340;154;Visa;Debit;4,28782E+15;nov/22;878;YES;2;$4660;ago/10;2013;No
159;154;Mastercard;Debit;5,17511E+15;mar/11;151;YES;2;$12557;jan/08;2013;No
5703;704;Visa;Debit;4,64347E+15;mar/24;281;YES;2;$49425;nov/14;2014;No
4010;704;Mastercard;Debit;5,69695E+15;fev/24;206;YES;1;$47330;jul/13;2013;No
3997;704;Mastercard;Debit;5,31779E+15;fev/20;205;YES;2;$50774;jul/12;2012;No
2168;704;Amex;Credit;3,6478E+14;dez/22;611;YES;1;$22800;mar/08;2008;No
5387;704;Mastercard;Debit;5,03631E+15;dez/09;979;YES;2;$75640;nov/03;2009;No
2945;704;Visa;Debit;4,46342E+15;dez/24;763;YES;1;$65540;mai/07;2012;No
1851;1409;Visa;Debit;4,15788E+15;set/23;927;YES;2;$16998;fev/20;2020;No
809;1601;Visa;Credit;4,52078E+15;fev/23;938;YES;2;$12300;jan/20;2020;No
1852;1601;Visa;Credit;4,48302E+15;mai/21;825;NO;1;$17100;fev/20;2020;No
226;729;Mastercard;Debit;5,2795E+15;fev/20;613;YES;2;$23039;jan/10;2010;No
298;729;Mastercard;Debit;5,27948E+15;abr/23;166;YES;1;$17795;jan/12;2012;No
2217;729;Mastercard;Credit;5,95867E+15;dez/22;906;YES;2;$9000;mar/09;2011;No
5507;729;Visa;Debit;4,8501E+15;mai/08;361;YES;1;$14424;nov/07;2010;No
3905;729;Visa;Credit;4,36725E+15;ago/22;956;YES;2;$5700;jul/09;2011;No
4024;729;Mastercard;Debit;5,21969E+15;dez/14;164;NO;1;$14626;jul/14;2014;No
1306;1016;Visa;Credit;4,72059E+15;jan/23;320;YES;1;$200;fev/12;2012;No
5883;1016;Mastercard;Debit;5,47083E+15;jul/21;682;YES;1;$282;dez/07;2009;No
2086;1016;Mastercard;Debit;5,5738E+15;dez/19;547;YES;2;$350;mar/05;2011;No
4771;1214;Mastercard;Debit;5,9379E+15;ago/20;832;NO;2;$42537;set/10;2010;No
5508;1214;Visa;Debit;4,96817E+15;mai/21;607;YES;1;$21073;nov/07;2011;No
1404;1760;Amex;Credit;3,5672E+14;mai/22;536;YES;1;$14600;fev/20;2020;No
1575;1760;Mastercard;Debit;5,4167E+15;out/24;938;YES;2;$10722;fev/20;2020;No
1853;927;Visa;Debit;4,09507E+15;fev/24;892;NO;2;$27618;fev/20;2020;No
4809;927;Mastercard;Debit;5,11859E+15;abr/20;847;YES;1;$27180;set/11;2011;No
554;1667;Mastercard;Debit;5,42162E+15;jan/20;724;YES;2;$10522;jan/20;2020;No
5379;1796;Mastercard;Debit;5,34607E+15;abr/20;558;NO;2;$18555;nov/02;2011;No
3998;1796;Mastercard;Debit;5,41956E+15;nov/20;119;NO;1;$16746;jul/12;2012;No
4850;1796;Mastercard;Debit;5,3633E+15;fev/18;610;YES;1;$15974;set/13;2013;No
2964;179;Mastercard;Debit;5,07863E+15;nov/24;417;YES;2;$17417;mai/08;2009;No
1854;179;Visa;Debit;4,27578E+15;mai/22;497;YES;2;$519;fev/20;2020;No
5831;395;Mastercard;Credit;5,12836E+15;jul/09;544;YES;1;$11500;dez/05;2013;No
3950;395;Visa;Credit;4,54463E+15;ago/22;761;YES;1;$10100;jul/10;2011;No
5192;395;Mastercard;Debit;5,22046E+15;ago/14;915;YES;2;$26174;out/10;2011;No
2027;395;Visa;Credit;4,85139E+15;fev/24;137;YES;2;$16400;mar/01;2011;No
1855;513;Visa;Credit;4,66754E+15;set/20;606;YES;1;$8000;fev/20;2020;No
810;513;Visa;Credit;4,66473E+15;nov/21;869;YES;2;$9800;jan/20;2020;No
1354;513;Mastercard;Debit;5,97499E+15;set/21;939;YES;1;$24645;fev/15;2015;No
6139;513;Visa;Debit;4,53567E+15;dez/18;691;YES;2;$14805;dez/18;2018;No
4618;187;Visa;Credit;4,50858E+15;jan/19;224;NO;1;$3100;set/06;2006;No
2483;491;Mastercard;Debit;5,10195E+15;mar/24;990;YES;2;$6710;abr/05;2013;No
3236;491;Mastercard;Debit;5,43881E+15;mar/18;668;YES;2;$7176;jun/02;2012;No
2050;491;Visa;Credit;4,30736E+15;ago/21;775;YES;2;$8000;mar/03;2008;No
2021;1153;Mastercard;Debit (Prepaid);5,02617E+15;set/24;271;YES;2;$64;mar/01;2006;No
3906;377;Visa;Credit;4,9624E+15;set/22;266;YES;2;$16400;jul/09;2009;No
4669;377;Mastercard;Debit;5,02208E+15;out/22;893;YES;2;$2536;set/08;2008;No
1175;377;Mastercard;Debit;5,0094E+15;nov/23;417;YES;1;$30403;fev/09;2014;No
4602;377;Mastercard;Debit;5,87069E+15;fev/24;916;NO;1;$32636;set/06;2016;No
3003;377;Mastercard;Debit;5,07077E+15;set/20;210;YES;2;$2536;mai/09;2009;No
3176;850;Mastercard;Debit;5,9814E+15;fev/20;754;YES;2;$23072;mai/16;2016;No
5699;850;Mastercard;Debit;5,94444E+15;jun/22;246;YES;1;$20881;nov/14;2014;No
3017;1186;Visa;Debit;4,84506E+15;jan/21;278;YES;1;$12325;mai/09;2009;No
61;1186;Visa;Debit (Prepaid);4,6847E+15;set/22;621;YES;1;$47;jan/04;2013;No
2946;1186;Visa;Debit;4,73139E+15;nov/20;782;YES;2;$3433;mai/07;2007;No
3306;1694;Visa;Credit;4,86711E+15;mai/24;494;YES;1;$16900;jun/05;2014;No
5032;1694;Visa;Debit (Prepaid);4,93224E+15;jan/21;185;YES;2;$31;out/05;2013;No
5944;1694;Visa;Credit;4,02099E+15;fev/24;94;YES;2;$17700;dez/08;2011;No
5288;1694;Mastercard;Debit;5,68938E+15;nov/16;656;NO;1;$23995;out/14;2014;No
3079;1694;Visa;Credit;4,32511E+15;dez/24;658;YES;1;$16900;mai/10;2010;No
5668;716;Mastercard;Debit (Prepaid);5,49408E+15;jul/13;855;NO;1;$60;nov/12;2012;No
811;716;Visa;Credit;4,29567E+15;jan/23;900;YES;1;$7000;jan/20;2020;No
555;716;Mastercard;Debit;5,51398E+15;mar/23;404;YES;2;$7139;jan/20;2020;No
3965;716;Discover;Credit;6,84969E+15;mar/24;590;YES;2;$5200;jul/11;2011;No
556;716;Mastercard;Debit;5,16945E+15;set/21;443;YES;1;$10199;jan/20;2020;No
4715;716;Mastercard;Credit;5,16835E+15;fev/24;700;YES;1;$9800;set/09;2009;No
5604;1131;Mastercard;Debit;5,12092E+15;mai/21;974;YES;2;$21417;nov/10;2010;No
3093;1131;Mastercard;Credit;5,47724E+15;jul/23;908;YES;1;$14600;mai/11;2018;No
4378;1131;Visa;Debit;4,41051E+15;mai/23;405;NO;2;$23898;ago/11;2011;No
3347;1131;Mastercard;Credit;5,67763E+15;nov/07;707;YES;2;$18200;jun/07;2008;No
3052;1719;Mastercard;Debit;5,64999E+15;mai/22;600;YES;2;$16034;mai/10;2010;No
2058;1719;Mastercard;Debit;5,03407E+15;mar/22;285;YES;2;$24775;mar/04;2010;No
4942;1719;Mastercard;Debit;5,07987E+15;jun/22;200;YES;2;$1976;out/00;2008;No
557;254;Mastercard;Credit;5,78673E+15;abr/24;230;YES;2;$15900;jan/20;2020;No
1247;254;Visa;Debit;4,81707E+15;jun/20;185;YES;2;$27623;fev/10;2018;No
1576;254;Mastercard;Debit;5,75209E+15;dez/21;728;YES;1;$17584;fev/20;2020;No
2717;226;Mastercard;Debit;5,39212E+15;mar/18;949;YES;1;$56640;abr/13;2013;No
1856;226;Visa;Debit;4,25028E+15;out/22;648;YES;1;$39553;fev/20;2020;No
812;226;Visa;Debit;4,04242E+15;out/22;437;YES;2;$42218;jan/20;2020;No
4834;1307;Mastercard;Credit;5,94874E+15;mai/21;950;YES;1;$21900;set/12;2012;No
5912;1307;Visa;Credit;4,4622E+15;jan/14;58;YES;2;$18700;dez/07;2009;No
2810;1307;Visa;Credit;4,75762E+15;fev/21;258;YES;2;$29200;mai/00;2010;No
3730;1307;Discover;Credit;6,89467E+15;jun/24;882;YES;1;$26600;jul/05;2009;No
111;1307;Visa;Debit;4,21226E+15;out/21;186;YES;2;$17280;jan/06;2012;No
5060;1095;Visa;Debit;4,26461E+15;fev/20;66;YES;1;$14761;out/06;2011;No
335;1095;Visa;Debit;4,47698E+15;ago/22;789;YES;1;$15158;jan/14;2014;No
4691;1095;Visa;Debit;4,7614E+15;jun/21;579;YES;1;$16464;set/08;2009;No
5461;1095;Mastercard;Debit;5,1576E+15;nov/17;354;YES;2;$19100;nov/06;2007;No
5669;1095;Mastercard;Debit;5,16216E+15;mar/22;367;YES;1;$19332;nov/12;2012;No
5150;1729;Mastercard;Debit;5,02819E+15;jan/20;644;YES;2;$39431;out/09;2016;No
4634;1466;Mastercard;Credit;5,8014E+15;out/24;190;NO;1;$9800;set/07;2015;No
5884;1466;Mastercard;Debit;5,94685E+15;set/20;405;YES;1;$1866;dez/07;2014;No
6055;1226;Visa;Debit (Prepaid);4,85681E+15;out/24;49;YES;1;$64;dez/11;2011;No
4159;1226;Mastercard;Credit;5,19195E+15;abr/21;7;YES;2;$9600;ago/05;2013;No
2231;1226;Visa;Debit;4,70345E+15;jun/23;540;YES;1;$10000;mar/09;2012;No
4126;1755;Discover;Credit;6,48973E+15;mar/21;894;YES;1;$7600;ago/04;2011;No
998;1755;Mastercard;Debit (Prepaid);5,34654E+15;set/24;883;YES;2;$44;fev/02;2012;No
4228;1755;Visa;Debit;4,46762E+15;out/20;60;YES;1;$12519;ago/07;2009;No
2857;1755;Mastercard;Debit;5,6586E+15;fev/10;436;YES;1;$4067;mai/04;2020;No
1248;1755;Visa;Debit;4,354E+15;out/16;159;YES;2;$367;fev/10;2015;No
1315;1755;Mastercard;Credit;5,56082E+15;set/17;173;YES;2;$9400;fev/13;2013;No
558;475;Mastercard;Debit;5,37743E+15;jan/22;246;YES;1;$15579;jan/20;2020;No
4975;1956;Visa;Credit;4,20831E+15;set/06;135;YES;1;$11500;out/02;2009;No
5642;1956;Discover;Credit;6,67931E+15;set/21;558;NO;2;$9500;nov/11;2011;No
1125;1956;Visa;Debit;4,89868E+15;jan/23;802;YES;1;$13356;fev/07;2007;No
2451;1956;Visa;Debit;4,72718E+15;fev/20;986;YES;1;$16385;abr/03;2011;No
320;706;Visa;Credit;4,39504E+15;nov/23;115;YES;2;$12500;jan/13;2013;No
4284;706;Amex;Credit;3,28201E+14;mai/17;545;YES;1;$13700;ago/09;2013;No
5114;474;Mastercard;Debit;5,78608E+15;out/21;819;YES;1;$37303;out/08;2011;No
2493;474;Visa;Credit;4,70008E+15;abr/15;487;YES;1;$16900;abr/05;2014;No
3844;474;Mastercard;Debit;5,17152E+15;nov/20;781;YES;2;$33723;jul/08;2010;No
4034;474;Discover;Credit;6,64675E+15;set/22;583;YES;2;$14600;jul/15;2015;No
2218;474;Mastercard;Debit;5,70747E+15;mar/22;233;YES;1;$38084;mar/09;2010;No
5845;474;Visa;Credit;4,92032E+15;jan/21;328;YES;2;$22300;dez/05;2014;No
5406;1259;Mastercard;Debit;5,78923E+15;nov/24;375;YES;2;$62760;nov/04;2010;No
3422;1259;Mastercard;Debit (Prepaid);5,0185E+15;jun/22;319;YES;1;$62;jun/09;2009;No
5913;1259;Visa;Debit (Prepaid);4,99869E+15;ago/23;839;YES;1;$76;dez/07;2011;No
2045;1259;Mastercard;Debit;5,93239E+15;abr/14;612;YES;1;$98334;mar/03;2007;No
3289;1259;Mastercard;Debit;5,68156E+15;abr/21;699;YES;2;$141391;jun/05;2005;No
2006;1259;Visa;Debit;4,60604E+15;jul/22;40;YES;1;$78790;mar/97;2011;No
3384;320;Mastercard;Debit;5,4213E+15;set/24;889;NO;2;$15292;jun/08;2011;No
1144;320;Mastercard;Debit;5,62183E+15;out/12;690;YES;3;$11696;fev/08;2015;No
1405;93;Amex;Credit;3,38538E+14;set/24;557;YES;2;$11400;fev/20;2020;No
1577;93;Mastercard;Debit (Prepaid);5,46953E+15;fev/20;372;YES;2;$0;fev/20;2020;No
6028;93;Visa;Debit;4,476E+15;jan/24;865;YES;2;$10198;dez/10;2013;No
6091;93;Visa;Credit;4,23134E+15;fev/21;441;YES;1;$1800;dez/13;2013;No
6001;1182;Mastercard;Debit;5,75118E+15;dez/21;718;YES;1;$5716;dez/10;2020;No
2852;150;Discover;Credit;6,2523E+15;mai/20;976;YES;3;$22400;mai/04;2015;No
2505;150;Mastercard;Debit;5,33197E+15;set/21;39;YES;2;$16872;abr/06;2010;No
5775;150;Visa;Debit;4,56608E+15;jun/18;347;YES;2;$7202;dez/01;2016;No
1578;1327;Mastercard;Debit;5,19028E+15;nov/22;789;YES;1;$15516;fev/20;2020;No
1579;1327;Mastercard;Debit;5,39237E+15;ago/21;97;YES;1;$18462;fev/20;2020;No
5019;784;Discover;Credit;6,31423E+15;ago/23;102;YES;1;$7800;out/05;2008;No
347;784;Mastercard;Debit (Prepaid);5,89025E+15;nov/22;136;YES;2;$64;jan/15;2015;No
3373;784;Amex;Credit;3,74654E+14;ago/23;358;YES;2;$15400;jun/08;2015;No
4987;784;Mastercard;Debit (Prepaid);5,9851E+15;fev/12;13;YES;1;$12;out/03;2012;No
1580;1471;Mastercard;Credit;5,17133E+15;fev/24;23;YES;1;$5900;fev/20;2020;No
3094;1471;Mastercard;Credit;5,15551E+15;fev/20;151;YES;1;$7900;mai/11;2011;No
1581;367;Mastercard;Debit (Prepaid);5,04934E+15;abr/22;43;NO;1;$83;fev/20;2020;No
1582;367;Mastercard;Credit;5,39577E+15;abr/24;11;YES;2;$6200;fev/20;2020;No
4326;1050;Mastercard;Debit;5,04493E+15;abr/22;812;YES;2;$2072;ago/10;2010;No
3472;1050;Mastercard;Debit;5,25434E+15;jul/24;93;YES;2;$10224;jun/10;2016;No
5214;1050;Visa;Debit (Prepaid);4,47572E+15;nov/19;237;YES;2;$49;out/10;2010;No
2661;207;Visa;Credit;4,84211E+15;jan/22;786;YES;1;$7700;abr/10;2010;No
2506;207;Mastercard;Debit;5,58471E+15;mai/23;188;YES;1;$16266;abr/06;2007;No
2143;207;Mastercard;Debit (Prepaid);5,65704E+15;dez/15;742;YES;2;$9;mar/07;2015;No
2260;207;Visa;Debit;4,14998E+15;fev/21;426;YES;2;$5141;mar/10;2010;No
385;207;Visa;Credit;4,61201E+15;set/22;929;YES;1;$5800;jan/19;2019;No
1583;1838;Mastercard;Debit;5,23005E+15;jun/24;621;YES;2;$1990;fev/20;2020;No
5002;798;Amex;Credit;3,28676E+14;ago/10;66;YES;1;$13900;out/04;2010;No
2833;798;Visa;Credit;4,07575E+15;jul/22;157;YES;2;$19700;mai/02;2011;No
5870;798;Visa;Debit;4,41557E+15;set/20;811;YES;2;$29740;dez/06;2011;No
963;798;Visa;Debit;4,90535E+15;jul/23;814;YES;2;$30039;fev/98;2010;No
2693;1207;Mastercard;Credit;5,67083E+15;nov/20;143;YES;1;$16800;abr/12;2012;No
6056;1207;Visa;Debit;4,0931E+15;ago/21;507;YES;1;$17010;dez/11;2011;No
5805;1207;Discover;Credit;6,13531E+15;jan/14;814;YES;2;$22800;dez/04;2016;No
3138;1012;Visa;Debit;4,07812E+15;dez/22;754;YES;1;$21086;mai/13;2013;No
3580;1012;Mastercard;Debit;5,89341E+15;ago/15;336;YES;1;$14531;jun/14;2014;No
4896;844;Mastercard;Credit;5,51676E+15;dez/24;683;NO;2;$8900;set/16;2016;No
3445;844;Visa;Credit;4,15029E+15;mai/13;896;YES;1;$10000;jun/09;2016;No
5234;334;Mastercard;Debit;5,52646E+15;abr/22;100;YES;1;$14227;out/11;2012;No
5595;334;Discover;Credit;6,17991E+15;abr/21;135;YES;2;$11200;nov/10;2010;No
2522;334;Amex;Credit;3,20108E+14;fev/20;764;YES;1;$9500;abr/07;2010;No
813;815;Visa;Credit;4,47749E+15;jan/20;49;YES;1;$5200;jan/20;2020;No
1393;815;Visa;Debit (Prepaid);4,47609E+15;abr/19;428;YES;1;$111;fev/19;2019;No
5964;1100;Mastercard;Debit;5,57483E+15;jun/21;598;YES;1;$14532;dez/09;2020;No
5079;1100;Mastercard;Debit;5,6894E+15;out/24;108;YES;1;$30044;out/07;2011;No
559;407;Mastercard;Debit;5,45075E+15;jul/21;706;YES;2;$21749;jan/20;2020;No
1406;407;Amex;Credit;3,72726E+14;fev/20;995;YES;2;$15800;fev/20;2020;No
560;407;Mastercard;Debit (Prepaid);5,84167E+15;jul/22;278;YES;2;$22;jan/20;2020;No
428;407;Discover;Credit;6,74763E+15;fev/20;65;YES;1;$14300;jan/20;2020;No
5780;1244;Mastercard;Debit;5,98455E+15;fev/24;332;YES;1;$14270;dez/02;2014;No
5885;1740;Mastercard;Debit;5,82399E+15;mai/11;972;YES;2;$23189;dez/07;2008;No
2382;1740;Mastercard;Debit;5,03964E+15;jan/21;50;YES;1;$20612;mar/19;2019;No
1584;1740;Mastercard;Debit;5,48935E+15;nov/21;288;YES;2;$22424;fev/20;2020;No
5338;1740;Mastercard;Debit;5,6913E+15;out/19;19;YES;1;$17748;out/19;2019;No
4248;1754;Mastercard;Debit;5,98992E+15;jun/22;242;YES;1;$3039;ago/08;2008;No
2898;1184;Mastercard;Debit;5,56148E+15;mai/20;302;YES;1;$39751;mai/06;2007;No
6107;1184;Mastercard;Debit;5,66526E+15;dez/15;279;YES;1;$27876;dez/15;2015;No
4202;1184;Mastercard;Debit;5,09162E+15;nov/23;902;YES;2;$21743;ago/07;2007;No
4897;1184;Mastercard;Debit;5,98968E+15;ago/23;683;YES;2;$21120;set/16;2016;No
3932;1184;Mastercard;Debit;5,82745E+15;jul/20;580;YES;1;$29828;jul/10;2011;No
1585;1440;Mastercard;Debit;5,35185E+15;nov/21;520;NO;1;$9740;fev/20;2020;No
2104;200;Discover;Credit;6,98877E+15;abr/07;936;YES;2;$14600;mar/06;2014;No
2875;200;Amex;Credit;3,42172E+14;abr/23;59;YES;2;$1400;mai/05;2009;No
1339;200;Mastercard;Debit;5,95091E+15;mar/14;93;YES;1;$18552;fev/14;2014;No
3970;1446;Mastercard;Debit;5,88625E+15;fev/20;334;YES;2;$14624;jul/11;2015;No
3160;1446;Amex;Credit;3,51995E+14;dez/22;441;YES;2;$2600;mai/15;2015;No
1857;1446;Visa;Debit (Prepaid);4,38142E+15;jun/22;539;YES;3;$84;fev/20;2020;No
3181;1446;Visa;Debit;4,7701E+15;fev/20;63;NO;1;$9915;mai/16;2016;No
2002;1263;Mastercard;Debit;5,07118E+15;jan/21;738;YES;2;$9094;mar/93;2011;No
140;1263;Visa;Debit;4,19528E+15;dez/20;740;YES;1;$16513;jan/07;2011;No
1445;1263;Discover;Credit;6,2705E+15;fev/20;54;YES;1;$8700;fev/20;2020;No
1586;1483;Mastercard;Debit;5,41175E+15;ago/21;353;YES;1;$19952;fev/20;2020;No
814;1483;Visa;Debit;4,04437E+15;nov/22;109;YES;1;$17804;jan/20;2020;No
561;1085;Mastercard;Debit;5,24961E+15;ago/23;248;YES;1;$33150;jan/20;2020;No
1587;1085;Mastercard;Debit (Prepaid);5,07861E+15;fev/20;332;NO;1;$57;fev/20;2020;No
5235;1085;Mastercard;Debit (Prepaid);5,49273E+15;nov/22;819;YES;1;$55;out/11;2011;No
1588;1961;Mastercard;Debit;5,20729E+15;fev/20;808;YES;2;$8668;fev/20;2020;No
1589;1961;Mastercard;Credit;5,14114E+15;fev/20;787;YES;2;$10200;fev/20;2020;No
5859;776;Mastercard;Debit;5,37056E+15;out/20;89;YES;1;$48344;dez/06;2006;No
3105;776;Visa;Debit;4,14757E+15;jul/20;384;YES;2;$25020;mai/11;2011;No
354;890;Mastercard;Debit;5,02903E+15;set/23;75;YES;1;$19573;jan/16;2016;No
5799;890;Visa;Credit;4,98357E+15;mai/22;261;NO;2;$16500;dez/03;2011;No
1135;1445;Amex;Credit;3,88852E+14;fev/22;934;YES;1;$11000;fev/08;2010;No
5753;1445;Discover;Credit;6,80097E+15;abr/22;163;YES;2;$10200;dez/97;2011;No
3722;1445;Visa;Credit;4,65365E+15;abr/20;933;YES;2;$12800;jul/04;2006;No
4716;1445;Mastercard;Debit;5,92192E+15;jan/22;885;YES;2;$14029;set/09;2010;No
2899;1445;Mastercard;Debit;5,07525E+15;ago/22;860;YES;2;$11641;mai/06;2010;No
562;74;Mastercard;Debit;5,41925E+15;jan/20;523;YES;1;$15568;jan/20;2020;No
4027;74;Visa;Debit;4,13563E+15;jun/22;74;YES;1;$19746;jul/14;2014;No
1307;74;Visa;Debit;4,90136E+15;jul/20;92;NO;1;$17682;fev/12;2012;No
815;1216;Visa;Debit;4,59485E+15;set/21;433;YES;1;$19893;jan/20;2020;No
1858;1216;Visa;Debit (Prepaid);4,46588E+15;ago/24;709;YES;2;$69;fev/20;2020;No
1590;1216;Mastercard;Debit;5,16318E+15;out/24;239;YES;2;$21800;fev/20;2020;No
